"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"82",43397187528.4338,54269429288.147,34864202123.0503,46674718339.3138,43070536190.475,41939933009.6998,39633501785.6563,37658125588.9564,69333.4518557816,70538.9969995035,67529.9474926582,69754.0929889613,69078.095756629,68937.7205714924,68527.1318875888,68152.7861761734,9.60504620745045,5.26855328566044,9.65681517217165,8.69440520932138,8.61652198392909,9.06858020707158,9.41270558780287,9.63856138003613,19.2767258904053,29.0777391348788,11.4294087418037,22.2529827688055,19.2620649777552,18.1965772494143,16.0576021765754,14.1946304957439
"83",37452149794.8775,47439881746.7477,30285759537.3126,40390114305.7019,37098056959.3148,36124309216.5599,34139026606.36,32520922245.9316,48753.1102152331,50134.1099985894,47165.8596839347,49228.4207447233,48702.3234796867,48521.2978801364,48124.7397609452,47752.4777762235,8.86910956848084,4.89619841929048,9.25754403445561,8.02584193253609,7.92949663121167,8.36092202714603,8.71967829752218,9.0214597150057,17.8069256797004,27.0246918754006,10.9867227949888,20.546803938572,17.7321077213224,16.7836797604055,14.8850152571804,13.2998909578343
"84",32335221250.2195,41436593818.463,25817713432.4396,35009716985.1551,31960852853.4932,31076768367.5767,29296386745.051,27836531887.0639,132382.821838024,136876.013704126,127672.362966835,133901.48405591,132186.098404839,131628.424057793,130409.490633363,129325.228114339,7.37764144527239,4.23926660012616,7.1433798283946,6.78196288878809,6.57488041540861,6.88576540465405,7.07598660575036,7.2014424582748,14.8194578485731,23.4011079648212,8.48940896516674,17.3677590671594,14.7086875318855,13.8290081579992,12.0869049915516,10.6258475934303
"85",28665537044.471,36520332697.17,23200817701.4741,30952427186.4441,28218881558.48,27488052501.0508,25995754944.2244,24799157503.0286,87272.8271761563,90787.3617050196,83555.2736935366,88463.901806893,87093.0296167187,86654.3678515402,85705.9904549065,84855.8516619925,6.02676077481456,3.53956277544078,5.73341650924285,5.57981578671161,5.31826055703013,5.56189171464521,5.68402596219069,5.77051503200885,12.1003409893331,19.5373723435063,6.79448919917333,14.2854659135764,11.8925189538726,11.1642813934509,9.70118102146048,8.50362211040798
"86",26365626491.0662,32931343204.6344,21851658189.2731,28267537826.4207,25876545294.3868,25284947050.1801,24068425613.5329,23101811441.5788,36897.981821333,38508.2545779459,35282.2606346948,37435.7342653468,36784.7818008707,36593.2222583894,36175.6525705323,35812.4391397704,5.57983282872525,3.15380161586617,5.76479172845341,5.08410283960775,4.88970479880839,5.15384373655711,5.36431743463963,5.5575046057357,11.1975342720111,17.4062762919776,6.82369147334253,13.0121504108217,10.9293837487805,10.3397916372456,9.14920337119506,8.18253255689986
"87",24749819908.2168,30565762128.7751,20625885791.3742,26449695073.7302,24325754220.1597,23784092548.469,22688779231.6925,21793806119.3722,25838.0213419907,26955.0827609598,24774.2734306194,26204.4941472718,25736.9111854139,25610.5028845646,25335.3979367596,25100.9107157365,5.27838655434184,2.92276438311881,5.53774397943628,4.77749287403927,4.64599105638288,4.90445561365217,5.13532301825778,5.33469055498309,10.59662934623,16.1320223541368,6.56939753589212,12.2300526994817,10.3881885782024,9.84371404749454,8.76453691942225,7.86253638752329
"88",23733525294.8993,29100680468.5835,19874574603.7772,25310738472.882,23374690701.9008,22861713047.7338,21829374580.7441,20977820236.8284,23130.0757792365,24133.250672611,22162.0540720492,23459.4504281042,23042.321354182,22926.7063851621,22679.9910392139,22464.4276633325,4.52976693640607,2.57839966732451,4.47565114157016,4.14754715601697,4.00389758080548,4.20246209992044,4.34433333960954,4.44684254075703,9.09741743459985,14.2325182526811,5.3157465022108,10.6202278075957,8.95572493513832,8.43839037504399,7.41886732302111,6.55903331005236
"89",24175399030.9522,28940513915.8442,20820379133.4785,25567345845.3221,23794850075.3142,23351152644.6283,22442140212.5398,21709284501.5402,32371.5526891476,33777.6398205827,31012.4586384145,32833.3406205044,32259.7758812875,32095.305646097,31746.5265676319,31439.3968896296,3.78190368342241,2.19646473004914,3.65737507383854,3.48694869641249,3.3277821603035,3.48579878831018,3.57931147433066,3.64766111367996,7.59331971597273,12.1238222874724,4.33585608767838,8.92732472268539,7.4415899888316,6.99714930138279,6.10934059365787,5.37596409536007
"90",26120094805.5051,30219091193.3225,23267862431.4379,27312282296.3402,25687305084.4762,25316543136.6035,24545124773.6423,23933231626.828,238396.079047175,247461.774637628,230144.575663388,241319.254223644,237550.780940273,236538.376345982,234368.680635262,232519.125144505,3.48175949688309,1.9647878936227,3.59065047195911,3.1715761554987,3.04744460217345,3.21120771003459,3.34206168342362,3.45928475363819,6.98653033006086,10.8437656798292,4.24812132870483,8.11683295696952,6.8111323538258,6.44186446764827,5.69937854400139,5.09222407977668
"91",28201962281.4047,31868488676.8075,25591001976.5534,29275552415.5514,27756902840.1379,27418124120.5027,26718468873.8195,26154217313.9741,38833.2313352056,39968.4855800236,37861.3705607052,39191.4574870912,38696.7064870469,38576.8329541778,38318.3663695174,38104.1568010745,3.54645706714716,1.91450488153961,3.89045851699724,3.17859257988089,3.11611053839899,3.30272034364323,3.49051410501409,3.66170487014264,7.11384463006487,10.5652829249501,4.60011478689228,8.13275551760734,6.96259777421696,6.623224442888,5.95014431394692,5.38761618313083
"92",29490719052.714,33026093659.3649,26889737985.95,30537363453.7465,29067579596.5956,28723676565.5849,28026349393.1426,27448739409.5351,41077.5750123222,42030.1401007617,40268.2623353032,41376.4760260292,40948.2380348539,40847.5394183324,40633.1535152839,40453.6500977775,3.80382828726799,1.99286497324673,4.30566915762638,3.37521068533813,3.37050844287004,3.58187867137598,3.81501485058022,4.02408594061359,7.62861390576477,10.9970792338428,5.08941662111984,8.63457361274762,7.53000059103234,7.18191906937953,6.50213799427802,5.91953515490453
"93",29870914702.6892,33506012827.5217,27135208335.4422,30956085832.2809,29476356287.6007,29106294750.7319,28367276431.2303,27743774757.3028,604490.813260734,617041.923369744,593580.937542123,608453.449542411,602823.358872129,601438.984194163,598548.266536977,596064.999362905,4.20889196960862,2.16606512901948,4.85089507769355,3.71282353497363,3.75482465876139,3.99570671709678,4.27200345074671,4.51841933276787,8.43968411822837,11.9523260028231,5.73186137278049,9.49722532594079,8.38774704632095,8.01071846299823,7.27992779886537,6.64543829239102
"94",29815094633.7171,33736905254.7924,26819645669.2182,30992369283.2896,29443906129.5776,29032074623.8242,28217087550.2026,27522241015.126,48103.8265320766,49105.6767195112,47208.7978404949,48423.0405392034,47983.0443123157,47867.3566450726,47629.0650444744,47420.118249287,4.8123044272587,2.44137315293527,5.63997674625628,4.22445112969294,4.30855970003564,4.59119096222387,4.92521160411156,5.22463359645122,9.64778088411285,13.4708154197569,6.66060479007072,10.8045026009924,9.62333784167453,9.20299546610986,8.39117934607038,7.6818008674877
"95",30579690933.9211,34996393244.3635,27162914409.131,31911604761.0485,30219390530.0155,29746109034.483,28811956987.1373,28011088753.7233,58034.802073251,59333.8374028509,56839.180223641,58452.9855422664,57897.3362223898,57741.4967299855,57422.3325358373,57138.2884136232,5.61189658874504,2.82088685014234,6.63681225326797,4.9114421109111,5.03266125816674,5.36677573912467,5.76849979443196,6.12828914770974,11.252005340867,15.5650591447518,7.84300619925495,12.5622792037343,11.2417858376482,10.7590303506192,9.82985792426459,9.0131895935184
"96",31637416425.5879,36732466367.9887,27668360763.0873,33178117682.6054,31282579632.286,30730409759.5296,29640955417.9945,28705084473.2307,58545.7599156678,59941.4608572418,57217.8699067809,59000.0888084067,58417.2577573807,58244.6228905173,57890.4581490708,57571.7431237975,6.11210655703978,3.12552787711159,7.0049387020233,5.38574317816603,5.49041998573381,5.83579517364765,6.22883950417666,6.56591685022774,12.2629118276769,17.2483826670665,8.29777653195308,13.7812317029379,12.2710985553844,11.7071418936596,10.6241498499902,9.6692624753137
"97",32648146817.2681,38294930831.0478,28320347239.0176,34347629817.7789,32261835876.3135,31659761106.9642,30463405779.5489,29448205103.3258,52160.7725634243,53492.1394363098,50851.8324121481,52599.0549906109,52054.8236542946,51885.9821405278,51537.8921004753,51221.8729060705,5.73477356151987,3.08653045979538,6.06120494594469,5.15122920208711,5.14977943883728,5.43095664495709,5.6905235846784,5.88733137505487,11.5150443928991,17.0362329634256,7.19810655942091,13.1881272440119,11.5174527867367,10.9037489404391,9.71648484864216,8.68263147219712
"98",37992290607.0384,43633554653.7561,33847261784.1862,39667272066.7804,37458417773.3895,36890314660.0541,35735373344.6784,34787784567.0309,506064.469534321,519457.569449236,492894.236817313,510480.892756902,505007.124868521,503317.008299738,499797.084560808,496628.510877122,4.69738252201441,2.69567989065656,4.50945612170442,4.31988562223139,4.18431684582611,4.37561716770557,4.48298306695146,4.54334646849478,9.43587311023669,14.880436243601,5.35930846272046,11.0628654202946,9.36123835377173,8.78830004412666,7.65826359704381,6.70443220619705
"99",47428634883.6857,52443360688.7353,43917106193.3123,48893652869.689,46671031185.6476,46205353913.5451,45229072015.1784,44461109334.9951,45375.8288246411,46297.904499365,44535.6699840559,45672.9173095607,45276.4234415961,45167.983692909,44938.6224684078,44740.9527690838,3.87855297983586,2.27012316962719,3.72064019176609,3.58611100243954,3.39544984553061,3.55184433228268,3.62996346253201,3.68824111300218,7.78494662528556,12.5297948364549,4.40266962954579,9.1795580139334,7.59101960218292,7.12746045425088,6.19267053480742,5.43147422923856
"100",55928511283.2087,60186457970.0087,52980057874.9758,57165551821.2375,55021732881.5929,54642805716.0023,53841925465.0137,53217358474.3046,45428.0053314386,45987.7916783664,44970.2735118727,45601.9443041877,45334.3257547576,45275.4176572856,45148.5031971584,45045.2805902075,3.84398532071846,2.0014742478371,4.5499040510225,3.39477852506835,3.32210032534291,3.54880516244135,3.80321333695111,4.0653670748813,8.43709375346002,12.4270483634177,5.61622544303066,9.60437274872984,8.1637519293685,7.78698960709877,7.02571031261153,6.40760885477397
"101",62527016040.2198,66515703072.3668,59329897524.8526,63730674448.5477,61577974981.4312,61188530132.3792,60371035201.202,59682662123.1044,160206.757442329,161464.212771415,159231.262478119,160589.301087587,159916.638952076,159792.871394156,159526.203505124,159313.31289298,5.40954766583736,2.5243356000007,7.06578952459367,4.60632301038337,4.70952322069798,5.09411424006711,5.61814385608532,6.14059284319505,11.8731410768223,15.6719546660873,8.73805892491328,13.0305913394672,11.5733493394174,11.1786070675723,10.3815268878151,9.6847048651747
"102",67231380673.5586,72111385911.0508,62957719449.1549,68749346878.6564,66462000738.6482,65917844779.337,64824338910.3081,63840805940.2224,108909.146871671,109563.673752205,108327.60711128,109114.448373672,108742.186736742,108672.327145023,108523.052562037,108394.513583944,7.11317209948656,3.28451086380528,9.15100565496216,6.04916183791518,6.29663513105102,6.79642229558024,7.47825576291423,8.12074712200487,15.6174464145577,20.392565867119,11.3294017870889,17.1156656134911,15.4786760399412,14.9200540163615,13.8262588400891,12.8169543203686
"103",72858845467.2414,79178500233.4948,67277394579.1769,74833272197.9668,72235926620.3788,71508306020.5673,70041760976.8696,68724292571.0289,56948.7996843662,57310.6597385972,56590.3876662867,57066.3604732737,56887.3567440944,56843.1165665795,56752.1845687964,56667.9967698892,9.32757091313925,4.29983598905599,12.022122713004,7.9291280511381,8.32726592425005,8.98578637456578,9.87743151565383,10.7188069441629,20.471866428379,26.6943842839929,14.861352134763,22.4296785882709,20.4646431584186,19.7194281293677,18.252829172629,16.9051410837245
"104",77846508226.8089,86094119386.5426,70537700052.4426,80426201720.9973,77337953600.9691,76376561286.0774,74434631597.2348,72692795313.9008,53231.6633359453,53602.6789192039,52851.4264628049,53353.7394575331,53191.8853143163,53144.6211734075,53046.6426479042,52955.3842747692,12.6933146279101,5.80157813973069,16.5558952672211,10.7569020947377,11.3737001387108,12.2870133224537,13.5378608556316,14.728273847014,27.8678499469747,36.0196727771502,20.4982875390124,30.4347793831598,27.9591788461189,26.9733395388933,25.0296930788179,23.2460543730848
"105",77322743443.3465,88353749074.2469,67482206885.5958,80782009239.1115,77013820829.0982,75705731849.3791,73084655391.6922,70717170846.1931,48043.6453850788,48422.2466841939,47640.7554824357,48169.7489624916,48017.8744403775,47968.2962406412,47864.5786190161,47767.2431789998,14.7220414154456,6.98005775673167,17.9929519414362,12.6532943238589,13.2629333239103,14.2361602205012,15.4684463453261,16.5690353885429,32.3582907076772,43.3475221761452,22.3644456099423,35.827035747858,32.6344771449585,31.2881297201426,28.6438419044149,26.2074902917845
"106",73349534089.7035,86682340305.5222,61872544617.7213,77484780824.0662,73061902318.431,71534526636.0674,68428585764.3256,65689293582.959,44516.0435222671,44977.2091702423,43989.238067276,44673.1485798258,44501.3836945144,44438.0938819847,44305.0489350904,44177.154382276,13.369471846592,6.86739707285457,14.2830051994561,11.8401948311301,12.0693708700583,12.8000644672147,13.5005559165487,14.0279692993749,29.412251029941,42.6570855094006,17.8018069543816,33.5454055304449,29.7202912145202,28.157587490678,25.0302132637603,22.2243715518904
"107",70348500509.1741,83716950748.9626,59616027921.5761,74402323063.3287,69693451301.3673,68292107587.8909,65336581058.4029,62862694515.9651,43628.4005333229,44214.5558741358,42941.8581405158,43830.0110204618,43613.601806453,43533.1999044944,43359.6474206307,43194.2599632419,10.7340193699474,5.90650919595073,10.3867298170783,9.74225037986628,9.57399103144369,10.0755004698585,10.3722252125028,10.5630404403252,23.612084098611,36.6888329736813,12.9239771078696,27.6008162591365,23.5731385724564,22.1608945675348,19.2245268545249,16.7256563234107
"108",68951182462.1849,80676819898.6053,60028175768.8508,72442699466.299,67869054390.9581,66745533232.15,64308217272.4542,62350906019.6164,43404.0321027779,44033.6212095684,42715.4950192838,43616.8153007861,43367.5355506746,43287.3238781426,43107.9513322876,42946.1277964771,10.0748370676732,5.37760249571454,10.8227283246428,9.01069569914135,8.80454044254017,9.35059243347625,9.81234565705488,10.2594083248016,22.1341944259679,33.3955942967977,13.3966480358538,25.5083091489058,21.6544557686246,20.5384177104525,18.1511507896728,16.1996313590007
"109",66843488090.7933,77506847717.8695,58500480962.0803,70039975118.6868,65723507262.4314,64690257288.6224,62499581782.6787,60686712727.1918,43343.9179040774,43926.0761472027,42764.264973652,43535.2516375642,43280.9911958721,43213.7012130497,43060.4275764707,42929.5305938091,11.9124413938024,5.85907297684994,14.5059800599287,10.3354099072418,10.3990643401958,11.1742761277249,12.1019861003892,13.0228092775812,26.1624199978228,36.3812658228941,17.9656755751792,29.2502940047448,25.5685513773848,24.536219326088,22.380036661364,20.5590947568401
"110",61726706464.0841,73119789597.8268,52202819825.7365,65216195881.8341,60972913154.2106,59764900651.815,57308980691.418,55156469186.8679,43166.2956410631,43730.5903292472,42596.5199227986,43351.8629064262,43097.4133311409,43031.9543813903,42886.7241691851,42759.423294165,13.2903846860813,6.49010466258844,15.8480081053201,11.5273004131412,11.7378666298667,12.5832461970478,13.6057767655701,14.5403561041211,29.2124949905161,40.3057743911476,19.6945383942821,32.6400522292831,28.8812855789693,27.6544957284658,25.1929321727961,22.9960982475091
"111",54183640794.2481,66731722821.6076,43664244704.3441,58036751961.3519,53738974069.8477,52380139031.7139,49615201756.842,47193305744.9663,42868.212177072,43552.1315159481,42094.2282496976,43100.6352454213,42814.8665206129,42726.8608347467,42537.7364385714,42359.6707835676,12.3532659729586,6.35481077082608,13.3524550903245,10.9350340517692,10.9932092745129,11.6781097045,12.3574428840143,12.9021148487206,27.1694343936226,39.4712224849656,16.6216926270471,30.9758737569013,27.0634677773883,25.6815508446685,22.9006412757018,20.4275384608674
